Order_ID,Supplier_Name,Product_Name,Order_Quantity,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Unit_Cost,Total_Cost,Currency,Shipment_Method,Shipment_Status,Warehouse_Location,Inventory_Level,Reorder_Level,Lead_Time_Days,Delay_Days,Quality_Check,Returned_Quantity,Supplier_Rating,Payment_Terms,Payment_Status,Order_Priority,Currency_Conversion_Rate,Supplier_Contact
ORD100654,Nova Supply Co.,Electronic Components,50,2024.03.10,1/25/2024,4/18/2024,250.22,43070.6,USD,Sea,Delayed,Los Angeles,10,5,5,0,Failed,2,3,COD,Paid,High,1,-1210
ORD100655,Acme Corp.,Electronic Components,200,15/02/2024,4/15/2024,2024.03.22,250.22,43070.6,USD,Air,In Transit,Los Angeles,50,5,3,2,Passed,2,5,COD,Pending,High,1,-1503
ORD100656,Nova Supply Co.,Rubber Tires,167,4/5/2024,4/15/2024,26/02/2024,142.96,43070.6,USD,Air,Delivered,New York,0,10,5,0,Passed,1,3,Net 30,Paid,High,0.75,-1788
ORD100657,Global Supplies Inc.,Industrial Paint,167,2024.03.10,25/02/2024,4/18/2024,250.22,43070.6,USD,Air,Cancelled,Los Angeles,0,10,10,1,Failed,0,5,Net 30,Paid,High,0.85,-1503
ORD100658,Nova Supply Co.,Industrial Paint,100,1/15/2024,2024.03.20,2024.03.22,250.22,43070.6,USD,Road,Cancelled,Chicago,50,10,7,1,Passed,1,4,Net 30,Pending,High,1,-1210
ORD100659,Global Supplies Inc.,Electronic Components,500,4/5/2024,,2024.03.22,286.03,143015,USD,Sea,Delayed,New York,0,10,6,5,Failed,0,5,COD,Unpaid,High,0.85,-1210
ORD100660,Global Supplies Inc.,Packaging Boxes,100,4/5/2024,2024.03.20,1/24/2024,250.22,43070.6,USD,Sea,Shipped,Los Angeles,50,20,3,1,Failed,2,3,COD,Unpaid,High,0.75,-1788
ORD100661,Blue Ocean Ltd.,Packaging Boxes,200,15/02/2024,25/02/2024,1/24/2024,250.22,43070.6,USD,Sea,Shipped,New York,36,5,6,2,Passed,2,3,Net 60,Paid,Medium,0.86,-1210
ORD100662,Blue Ocean Ltd.,Plastic Sheets,500,4/5/2024,4/15/2024,1/24/2024,250.22,43070.6,EUR,Sea,In Transit,Miami,0,5,10,5,Passed,2,3,Net 60,Paid,Medium,0.85,-1210
ORD100663,Sunrise Traders,Plastic Sheets,500,4/5/2024,1/25/2024,4/18/2024,119.76,59880,EUR,Sea,Delivered,Houston,36,10,6,2,Failed,1,1,Net 30,Paid,High,1,-1210
ORD100664,Global Supplies Inc.,Steel Rods,50,2024.03.10,,26/02/2024,52.24,2612,USD,Sea,shipped,Chicago,20,15,7,1,Passed,1,3,COD,Pending,High,0.75,-1210
ORD100665,Sunrise Traders,Rubber Tires,200,2024.03.10,2024.03.20,2024.03.22,250.22,43070.6,USD,Rail,Pending,Los Angeles,36,15,7,0,Passed,2,3,Net 60,Pending,High,0.75,-1788
ORD100666,Global Supplies Inc.,Industrial Paint,200,2024.03.10,,2024.03.22,124.11,24822,USD,Air,Pending,Houston,50,15,10,0,Failed,1,3,COD,Paid,Low,1,-1210
ORD100667,Acme Corp.,Industrial Paint,50,4/5/2024,,1/24/2024,81.6,4080,USD,Rail,Cancelled,Houston,10,20,7,2,Failed,1,3,COD,Paid,High,0.86,-1503
ORD100668,Acme Corp.,Industrial Paint,50,1/15/2024,1/25/2024,1/24/2024,94.5,4725,USD,Rail,Pending,Chicago,50,5,7,2,Failed,1,3,Net 60,Paid,High,1,-1788
ORD100669,Sunrise Traders,Industrial Paint,167,15/02/2024,1/25/2024,2024.03.22,143.62,43070.6,USD,Air,Delayed,Los Angeles,100,20,10,5,Passed,2,3,COD,Pending,Medium,0.86,-1788
ORD100670,Nova Supply Co.,Industrial Paint,500,2024.03.10,2024.03.20,2024.03.22,87.93,43965,USD,Road,shipped,New York,10,5,6,2,Passed,0,3,Net 30,Pending,Low,1,-1210
ORD100671,Global Supplies Inc.,Plastic Sheets,200,15/02/2024,25/02/2024,2024.03.22,448.54,89708,EUR,Rail,Delayed,Miami,50,5,6,5,Passed,1,2,COD,Unpaid,High,1,-1210
ORD100672,Acme Corp.,Steel Rods,100,15/02/2024,2024.03.20,2024.03.22,250.22,43070.6,USD,Road,shipped,Chicago,20,5,10,1,Passed,1,5,Net 60,Unpaid,High,0.85,-1788
ORD100673,Acme Corp.,Electronic Components,100,4/5/2024,,4/18/2024,262.97,26297,EUR,Rail,Delivered,Los Angeles,36,5,6,2,Passed,0,3,COD,Paid,High,0.75,-1788
ORD100674,Nova Supply Co.,Plastic Sheets,50,1/15/2024,1/25/2024,4/18/2024,206.08,10304,USD,Sea,Shipped,Chicago,100,15,6,2,Passed,1,5,COD,Unpaid,High,0.75,-1210
ORD100675,Prime Logistics,Industrial Paint,10,4/5/2024,1/25/2024,2024.03.22,491.22,4912.2,EUR,Air,Pending,Chicago,0,10,3,5,Passed,1,3,Net 30,Paid,Medium,0.85,-1503
ORD100676,Blue Ocean Ltd.,Plastic Sheets,167,1/15/2024,4/15/2024,2024.03.22,57.35,43070.6,USD,Road,Delivered,Miami,100,5,5,1,Failed,1,5,COD,Unpaid,Medium,0.86,-1503
ORD100677,Global Supplies Inc.,Packaging Boxes,167,2024.03.10,2024.03.20,26/02/2024,250.22,43070.6,USD,Rail,Pending,New York,20,20,10,2,Passed,0,4,COD,Paid,High,1,-1788
ORD100678,Acme Corp.,Plastic Sheets,100,2024.03.10,25/02/2024,1/24/2024,250.22,43070.6,USD,Sea,Shipped,Los Angeles,36,10,6,1,Passed,1,5,COD,Paid,Medium,0.86,-1788
ORD100679,Nova Supply Co.,Copper Wire,500,4/5/2024,,1/24/2024,432.96,216480,USD,Sea,Pending,Los Angeles,20,5,3,1,Passed,2,1,COD,Pending,Low,1,-1210
ORD100680,Global Supplies Inc.,Industrial Paint,167,1/15/2024,25/02/2024,4/18/2024,408.81,43070.6,USD,Road,Delayed,New York,20,10,10,1,Passed,1,1,COD,Paid,Low,0.85,-1503
ORD100681,Blue Ocean Ltd.,Industrial Paint,10,4/5/2024,1/25/2024,26/02/2024,130.06,1300.6,USD,Road,Delayed,New York,50,10,10,5,Passed,2,2,Net 30,Paid,Medium,0.85,-1788
ORD100682,Sunrise Traders,Rubber Tires,167,4/5/2024,1/25/2024,1/24/2024,250.22,43070.6,EUR,Rail,shipped,Miami,20,10,6,1,Passed,1,5,COD,Paid,High,0.85,-1210
ORD100683,Nova Supply Co.,Packaging Boxes,500,15/02/2024,,4/18/2024,250.22,43070.6,USD,Rail,Cancelled,Los Angeles,10,20,7,1,Passed,1,3,COD,Paid,Medium,0.75,-1210
ORD100684,Blue Ocean Ltd.,Industrial Paint,10,2024.03.10,,26/02/2024,250.22,43070.6,EUR,Sea,Pending,Los Angeles,50,15,3,2,Passed,1,2,COD,Paid,High,0.85,-1788
ORD100685,Prime Logistics,Packaging Boxes,200,4/5/2024,25/02/2024,2024.03.22,250.22,43070.6,USD,Rail,Delayed,New York,50,15,7,2,Passed,1,5,Net 60,Paid,Low,0.75,-1210
ORD100686,Nova Supply Co.,Industrial Paint,500,1/15/2024,1/25/2024,1/24/2024,286.45,143225,USD,Rail,Delayed,New York,100,15,3,1,Passed,1,5,Net 60,Paid,Medium,0.86,-1210
ORD100687,Global Supplies Inc.,Electronic Components,500,4/5/2024,,1/24/2024,250.22,43070.6,USD,Road,Delayed,Houston,36,5,5,5,Passed,1,2,COD,Paid,Low,1,-1788
ORD100688,Nova Supply Co.,Rubber Tires,200,4/5/2024,4/15/2024,4/18/2024,385.09,77018,USD,Road,Shipped,New York,100,15,3,1,Passed,1,3,COD,Unpaid,High,0.85,-1210
ORD100689,Nova Supply Co.,Industrial Paint,50,15/02/2024,,2024.03.22,94.74,4737,USD,Sea,In Transit,New York,50,10,3,2,Failed,0,5,COD,Unpaid,High,1,-1503
ORD100690,Acme Corp.,Industrial Paint,10,4/5/2024,4/15/2024,1/24/2024,162.85,1628.5,USD,Air,Delayed,Houston,20,10,6,2,Passed,1,4,COD,Paid,Low,0.85,-1788
ORD100691,Prime Logistics,Industrial Paint,10,4/5/2024,1/25/2024,1/24/2024,213.58,2135.8,USD,Rail,Pending,New York,100,5,5,5,Passed,1,3,Net 60,Paid,Medium,0.75,-1210
ORD100692,Nova Supply Co.,Rubber Tires,167,4/5/2024,4/15/2024,1/24/2024,250.22,43070.6,USD,Rail,Pending,New York,10,5,5,0,Passed,1,3,COD,Paid,Medium,0.85,-1210
ORD100693,Acme Corp.,Industrial Paint,500,1/15/2024,2024.03.20,26/02/2024,122.34,61170,USD,Rail,Delayed,Miami,36,10,10,5,Failed,1,4,COD,Pending,Low,1,-1503
ORD100694,Blue Ocean Ltd.,Industrial Paint,50,15/02/2024,25/02/2024,26/02/2024,250.22,43070.6,USD,Sea,Delivered,Los Angeles,50,10,6,5,Failed,1,2,COD,Pending,Medium,1,-1503
ORD100695,Prime Logistics,Packaging Boxes,500,4/5/2024,,2024.03.22,305.89,152945,USD,Sea,Shipped,Miami,0,5,3,0,Passed,1,4,Net 60,Unpaid,Low,1,-1503
ORD100696,Prime Logistics,Steel Rods,200,1/15/2024,1/25/2024,2024.03.22,250.22,43070.6,USD,Sea,Shipped,Houston,0,20,7,1,Passed,1,1,COD,Paid,Medium,1,-1503
ORD100697,Blue Ocean Ltd.,Plastic Sheets,100,1/15/2024,1/25/2024,1/24/2024,291.25,29125,USD,Rail,Delayed,New York,0,20,3,0,Failed,1,2,Net 30,Paid,Medium,0.75,-1788
ORD100698,Prime Logistics,Electronic Components,100,1/15/2024,2024.03.20,2024.03.22,250.22,43070.6,USD,Road,Pending,New York,20,5,7,2,Failed,0,3,Net 30,Paid,Low,0.75,-1503
ORD100699,Blue Ocean Ltd.,Packaging Boxes,500,4/5/2024,2024.03.20,1/24/2024,241.35,120675,EUR,Sea,Delayed,New York,100,15,7,0,Passed,2,1,Net 60,Unpaid,Medium,0.85,-1788
ORD100700,Global Supplies Inc.,Industrial Paint,50,4/5/2024,4/15/2024,1/24/2024,267,13350,USD,Sea,Delayed,Houston,20,15,5,0,Passed,2,1,Net 60,Pending,Low,0.75,-1788
ORD100701,Sunrise Traders,Industrial Paint,500,1/15/2024,25/02/2024,1/24/2024,27.33,13665,EUR,Air,In Transit,New York,50,5,6,1,Failed,1,3,COD,Unpaid,High,0.75,-1503
ORD100702,Acme Corp.,Industrial Paint,50,1/15/2024,2024.03.20,1/24/2024,250.22,43070.6,USD,Rail,In Transit,Los Angeles,100,15,6,0,Passed,1,4,COD,Unpaid,High,0.86,-1503
ORD100703,Prime Logistics,Plastic Sheets,10,1/15/2024,2024.03.20,26/02/2024,68.51,685.1,USD,Sea,In Transit,Miami,50,10,7,1,Failed,2,5,COD,Paid,Medium,0.75,-1788
ORD100704,Nova Supply Co.,Rubber Tires,200,15/02/2024,25/02/2024,1/24/2024,250.22,43070.6,USD,Rail,Delayed,New York,0,10,6,2,Passed,0,3,Net 60,Unpaid,Medium,0.75,-1503
ORD100705,Acme Corp.,Steel Rods,200,4/5/2024,4/15/2024,2024.03.22,495,99000,EUR,Sea,Delayed,Chicago,100,10,5,2,Passed,0,3,Net 60,Paid,Medium,1,-1503
ORD100706,Blue Ocean Ltd.,Industrial Paint,200,4/5/2024,4/15/2024,1/24/2024,162.19,32438,EUR,Rail,Delivered,Miami,0,10,7,0,Passed,0,4,Net 60,Paid,Low,1,-1788
ORD100707,Sunrise Traders,Rubber Tires,500,1/15/2024,2024.03.20,2024.03.22,250.22,43070.6,USD,Air,Delayed,Chicago,20,10,7,2,Passed,1,5,Net 60,Unpaid,Low,0.86,-1210
ORD100708,Sunrise Traders,Electronic Components,200,1/15/2024,2024.03.20,4/18/2024,250.22,43070.6,EUR,Air,Shipped,New York,36,15,10,0,Failed,0,1,Net 60,Pending,High,0.86,-1210
ORD100709,Nova Supply Co.,Rubber Tires,500,1/15/2024,25/02/2024,1/24/2024,341.23,170615,USD,Road,In Transit,Miami,100,15,7,1,Passed,1,1,Net 60,Pending,Low,0.75,-1210
ORD100710,Blue Ocean Ltd.,Steel Rods,167,2024.03.10,,1/24/2024,380.47,43070.6,EUR,Road,shipped,New York,36,15,10,5,Failed,2,4,COD,Paid,Medium,1,-1788
ORD100711,Sunrise Traders,Steel Rods,50,2024.03.10,25/02/2024,1/24/2024,250.22,43070.6,EUR,Rail,shipped,Chicago,20,5,10,0,Passed,2,3,Net 60,Paid,High,0.85,-1503
ORD100712,Sunrise Traders,Industrial Paint,10,2024.03.10,4/15/2024,1/24/2024,236.58,2365.8,USD,Air,Delayed,Chicago,36,5,3,1,Passed,1,1,Net 60,Paid,Low,0.86,-1210
ORD100713,Acme Corp.,Steel Rods,167,15/02/2024,25/02/2024,1/24/2024,250.22,43070.6,EUR,Rail,Delayed,New York,100,5,3,0,Passed,1,4,Net 30,Paid,Medium,0.75,-1788
ORD100714,Global Supplies Inc.,Packaging Boxes,200,4/5/2024,2024.03.20,1/24/2024,250.22,43070.6,USD,Rail,Delayed,Chicago,20,10,6,5,Passed,1,3,COD,Paid,Low,0.75,-1210
ORD100715,Sunrise Traders,Rubber Tires,10,2024.03.10,1/25/2024,2024.03.22,250.22,43070.6,EUR,Sea,Shipped,New York,20,15,3,2,Passed,1,1,COD,Pending,High,0.75,-1788
ORD100716,Nova Supply Co.,Steel Rods,200,2024.03.10,1/25/2024,4/18/2024,250.22,43070.6,USD,Air,shipped,Houston,0,20,5,5,Passed,1,3,COD,Paid,Low,0.85,-1503
ORD100717,Global Supplies Inc.,Electronic Components,100,1/15/2024,25/02/2024,2024.03.22,482.57,48257,USD,Rail,shipped,New York,10,10,6,1,Passed,1,2,COD,Pending,Medium,0.86,-1503
ORD100718,Nova Supply Co.,Plastic Sheets,200,2024.03.10,4/15/2024,4/18/2024,63.46,12692,EUR,Sea,In Transit,Chicago,100,5,6,1,Passed,0,4,Net 30,Paid,High,0.85,-1210
ORD100719,Sunrise Traders,Rubber Tires,167,2024.03.10,25/02/2024,1/24/2024,365.84,43070.6,USD,Sea,Delivered,Houston,100,15,7,2,Passed,2,3,COD,Paid,Low,0.75,-1788
ORD100720,Prime Logistics,Plastic Sheets,500,1/15/2024,1/25/2024,26/02/2024,469.26,234630,USD,Rail,Pending,Chicago,20,10,6,5,Passed,1,5,Net 60,Paid,Medium,1,-1503
ORD100721,Global Supplies Inc.,Packaging Boxes,200,1/15/2024,25/02/2024,2024.03.22,91.84,18368,USD,Road,shipped,New York,36,15,7,1,Passed,1,3,Net 60,Pending,High,0.85,-1210
ORD100722,Global Supplies Inc.,Plastic Sheets,50,15/02/2024,1/25/2024,2024.03.22,250.22,43070.6,USD,Sea,shipped,Miami,50,15,5,5,Failed,2,3,COD,Paid,Medium,0.75,-1788
ORD100723,Blue Ocean Ltd.,Steel Rods,100,2024.03.10,4/15/2024,1/24/2024,370.95,37095,EUR,Sea,Delivered,Miami,36,10,7,1,Failed,1,5,Net 30,Paid,High,0.75,-1503
ORD100724,Acme Corp.,Plastic Sheets,500,15/02/2024,,1/24/2024,287.87,143935,EUR,Sea,Pending,Chicago,50,15,5,2,Passed,2,2,COD,Unpaid,High,0.86,-1788
ORD100725,Nova Supply Co.,Packaging Boxes,10,15/02/2024,4/15/2024,26/02/2024,421.15,4211.5,EUR,Rail,Delivered,Chicago,50,5,10,1,Failed,0,2,COD,Unpaid,High,0.75,-1210
ORD100726,Global Supplies Inc.,Plastic Sheets,500,1/15/2024,4/15/2024,26/02/2024,250.22,43070.6,EUR,Air,shipped,New York,50,10,6,1,Passed,1,2,COD,Pending,High,1,-1503
ORD100727,Sunrise Traders,Industrial Paint,10,2024.03.10,,1/24/2024,397.94,3979.4,USD,Air,Shipped,New York,0,10,3,2,Passed,0,2,Net 30,Pending,Medium,0.75,-1210
ORD100728,Prime Logistics,Copper Wire,100,1/15/2024,1/25/2024,26/02/2024,250.22,43070.6,USD,Road,shipped,Houston,100,5,10,1,Passed,1,4,COD,Unpaid,High,0.85,-1503
ORD100729,Sunrise Traders,Industrial Paint,200,1/15/2024,4/15/2024,4/18/2024,250.22,43070.6,USD,Rail,In Transit,New York,50,10,5,5,Passed,1,1,Net 60,Unpaid,Low,0.75,-1503
ORD100730,Nova Supply Co.,Packaging Boxes,167,1/15/2024,25/02/2024,1/24/2024,250.22,43070.6,EUR,Sea,Delivered,Chicago,0,15,3,5,Passed,1,5,Net 30,Pending,High,1,-1503
ORD100731,Nova Supply Co.,Electronic Components,167,1/15/2024,,1/24/2024,250.22,43070.6,USD,Rail,shipped,Houston,0,5,10,2,Passed,1,4,COD,Unpaid,Medium,0.75,-1503
ORD100732,Acme Corp.,Copper Wire,200,2024.03.10,25/02/2024,1/24/2024,333.1,66620,USD,Rail,Delayed,New York,10,10,5,2,Passed,1,4,COD,Paid,Low,0.75,-1788
ORD100733,Global Supplies Inc.,Industrial Paint,100,15/02/2024,1/25/2024,4/18/2024,250.22,43070.6,USD,Rail,Shipped,Los Angeles,100,5,6,2,Passed,1,1,COD,Unpaid,High,0.85,-1503
ORD100734,Nova Supply Co.,Plastic Sheets,100,4/5/2024,1/25/2024,1/24/2024,250.22,43070.6,USD,Rail,Shipped,Miami,36,10,5,0,Passed,1,3,Net 60,Paid,High,1,-1210
ORD100735,Sunrise Traders,Packaging Boxes,167,2024.03.10,4/15/2024,26/02/2024,250.22,43070.6,USD,Sea,Delayed,New York,20,10,6,2,Passed,1,2,Net 60,Pending,Medium,0.85,-1503
ORD100736,Nova Supply Co.,Industrial Paint,50,15/02/2024,25/02/2024,2024.03.22,197.13,9856.5,USD,Rail,Pending,New York,50,5,7,5,Passed,1,2,COD,Paid,High,0.85,-1503
ORD100737,Prime Logistics,Industrial Paint,167,1/15/2024,2024.03.20,2024.03.22,408.57,43070.6,USD,Sea,Pending,Miami,10,5,3,0,Passed,2,1,COD,Paid,Low,0.86,-1503
ORD100738,Nova Supply Co.,Industrial Paint,50,1/15/2024,25/02/2024,4/18/2024,220.41,11020.5,USD,Rail,shipped,Chicago,36,10,6,0,Passed,2,2,Net 60,Unpaid,Medium,1,-1210
ORD100739,Global Supplies Inc.,Electronic Components,10,2024.03.10,2024.03.20,2024.03.22,189.41,1894.1,EUR,Air,Cancelled,New York,50,5,5,0,Passed,1,1,COD,Pending,High,0.86,-1503
ORD100740,Prime Logistics,Steel Rods,167,1/15/2024,1/25/2024,1/24/2024,232.15,43070.6,USD,Air,Delayed,Los Angeles,50,5,3,0,Failed,1,2,Net 60,Paid,High,0.75,-1503
ORD100741,Blue Ocean Ltd.,Copper Wire,50,1/15/2024,2024.03.20,1/24/2024,250.22,43070.6,USD,Rail,Delayed,Chicago,36,15,10,2,Passed,0,1,Net 30,Paid,High,0.86,-1210
ORD100742,Blue Ocean Ltd.,Plastic Sheets,10,2024.03.10,2024.03.20,4/18/2024,250.22,43070.6,EUR,Air,Delayed,Chicago,20,10,3,2,Passed,0,5,COD,Pending,High,0.75,-1503
ORD100743,Prime Logistics,Copper Wire,200,2024.03.10,2024.03.20,1/24/2024,250.22,43070.6,EUR,Road,Delivered,Houston,0,5,7,1,Failed,1,2,Net 60,Pending,High,0.85,-1503
ORD100744,Global Supplies Inc.,Copper Wire,50,2024.03.10,25/02/2024,1/24/2024,117.26,5863,EUR,Sea,In Transit,Miami,36,10,10,5,Passed,0,3,Net 30,Unpaid,High,0.75,-1788
ORD100745,Sunrise Traders,Plastic Sheets,50,4/5/2024,25/02/2024,26/02/2024,250.22,43070.6,USD,Sea,shipped,Chicago,0,10,7,0,Passed,1,1,Net 30,Unpaid,Low,0.86,-1788
ORD100746,Global Supplies Inc.,Plastic Sheets,200,1/15/2024,4/15/2024,4/18/2024,192.87,38574,USD,Sea,Pending,Miami,0,5,7,2,Failed,0,3,Net 30,Unpaid,High,0.86,-1503
ORD100747,Blue Ocean Ltd.,Industrial Paint,200,2024.03.10,4/15/2024,1/24/2024,272.46,54492,EUR,Sea,shipped,New York,100,10,3,2,Failed,1,3,COD,Unpaid,Medium,0.85,-1788
ORD100748,Sunrise Traders,Plastic Sheets,200,1/15/2024,25/02/2024,1/24/2024,250.22,43070.6,EUR,Air,shipped,Miami,100,10,6,1,Failed,1,4,COD,Pending,High,0.85,-1503
ORD100749,Nova Supply Co.,Steel Rods,500,4/5/2024,25/02/2024,2024.03.22,250.22,43070.6,EUR,Air,Delivered,New York,36,10,10,0,Failed,0,4,Net 30,Paid,High,0.86,-1503
ORD100750,Sunrise Traders,Packaging Boxes,10,1/15/2024,1/25/2024,26/02/2024,59.77,597.7,USD,Sea,Cancelled,Miami,36,5,7,5,Passed,1,5,COD,Paid,High,0.86,-1210
ORD100751,Blue Ocean Ltd.,Industrial Paint,500,1/15/2024,,4/18/2024,470.01,235005,EUR,Rail,Delivered,Miami,0,10,10,0,Passed,0,5,COD,Paid,High,0.75,-1788
ORD100752,Blue Ocean Ltd.,Steel Rods,167,15/02/2024,2024.03.20,1/24/2024,314.41,43070.6,USD,Sea,In Transit,Houston,50,15,7,2,Passed,1,3,Net 60,Unpaid,Medium,0.85,-1503
ORD100753,Blue Ocean Ltd.,Steel Rods,50,2024.03.10,1/25/2024,26/02/2024,168.45,8422.5,EUR,Sea,Cancelled,Miami,20,20,3,2,Passed,0,2,Net 30,Paid,Medium,1,-1210
ORD100754,Blue Ocean Ltd.,Industrial Paint,50,2024.03.10,1/25/2024,1/24/2024,250.22,43070.6,USD,Sea,Pending,Los Angeles,0,15,10,2,Passed,1,1,Net 60,Unpaid,High,0.86,-1788
ORD100755,Global Supplies Inc.,Industrial Paint,100,1/15/2024,4/15/2024,26/02/2024,397.32,39732,USD,Air,Cancelled,Houston,20,10,3,2,Passed,1,3,Net 60,Paid,Medium,0.75,-1210
ORD100756,Global Supplies Inc.,Industrial Paint,100,1/15/2024,25/02/2024,1/24/2024,250.22,43070.6,USD,Air,Delivered,New York,10,20,10,2,Passed,0,2,Net 60,Paid,Medium,0.75,-1210
ORD100757,Nova Supply Co.,Copper Wire,200,1/15/2024,1/25/2024,26/02/2024,250.22,43070.6,USD,Sea,In Transit,Miami,0,10,5,5,Failed,1,3,Net 30,Unpaid,Medium,0.75,-1210
ORD100758,Blue Ocean Ltd.,Electronic Components,167,4/5/2024,1/25/2024,4/18/2024,250.22,43070.6,USD,Air,Pending,Miami,20,10,7,2,Failed,2,1,COD,Pending,High,1,-1788
ORD100759,Prime Logistics,Industrial Paint,50,15/02/2024,,1/24/2024,250.22,43070.6,EUR,Sea,shipped,Los Angeles,10,5,3,5,Failed,2,5,COD,Paid,High,1,-1210
ORD100760,Nova Supply Co.,Steel Rods,100,1/15/2024,2024.03.20,2024.03.22,250.22,43070.6,EUR,Air,Cancelled,Miami,50,5,5,2,Failed,0,4,COD,Unpaid,High,0.85,-1503
ORD100761,Acme Corp.,Electronic Components,167,1/15/2024,2024.03.20,26/02/2024,250.22,43070.6,EUR,Sea,Pending,Houston,50,20,7,0,Failed,1,1,COD,Unpaid,High,0.75,-1503
ORD100762,Sunrise Traders,Rubber Tires,10,4/5/2024,4/15/2024,1/24/2024,125.37,1253.7,USD,Road,Shipped,Los Angeles,0,10,5,0,Passed,1,2,COD,Pending,Medium,1,-1210
ORD100763,Sunrise Traders,Plastic Sheets,10,2024.03.10,2024.03.20,4/18/2024,250.22,43070.6,USD,Rail,Delayed,New York,50,10,5,2,Passed,1,3,COD,Paid,Medium,0.85,-1503
ORD100764,Global Supplies Inc.,Industrial Paint,50,1/15/2024,,4/18/2024,18.22,911,USD,Sea,Cancelled,Los Angeles,20,15,6,2,Failed,1,3,Net 60,Unpaid,Low,0.85,-1788
ORD100765,Nova Supply Co.,Plastic Sheets,100,4/5/2024,1/25/2024,1/24/2024,285.59,28559,USD,Sea,Pending,Houston,100,20,5,0,Passed,0,3,Net 30,Pending,Medium,0.86,-1503
ORD100766,Nova Supply Co.,Packaging Boxes,167,1/15/2024,2024.03.20,2024.03.22,250.22,43070.6,USD,Sea,Cancelled,Houston,100,10,5,2,Passed,1,3,Net 60,Paid,High,1,-1788
ORD100767,Prime Logistics,Plastic Sheets,50,15/02/2024,2024.03.20,4/18/2024,250.22,43070.6,USD,Sea,Delayed,Houston,36,5,3,5,Passed,2,2,Net 30,Paid,Low,0.86,-1210
ORD100768,Global Supplies Inc.,Rubber Tires,167,15/02/2024,25/02/2024,1/24/2024,250.22,43070.6,USD,Sea,Shipped,New York,36,20,6,2,Passed,1,5,COD,Paid,Low,1,-1503
ORD100769,Nova Supply Co.,Industrial Paint,100,1/15/2024,25/02/2024,4/18/2024,250.22,43070.6,EUR,Air,Delayed,New York,50,10,10,0,Passed,0,3,COD,Unpaid,Medium,0.85,-1788
ORD100770,Nova Supply Co.,Plastic Sheets,100,15/02/2024,4/15/2024,4/18/2024,56.65,5665,EUR,Road,shipped,Los Angeles,36,10,3,5,Failed,1,1,COD,Unpaid,Medium,0.86,-1788
ORD100771,Prime Logistics,Copper Wire,200,1/15/2024,2024.03.20,4/18/2024,250.22,43070.6,USD,Sea,Delayed,Houston,10,10,6,2,Failed,1,4,Net 30,Paid,High,0.85,-1210
ORD100772,Global Supplies Inc.,Packaging Boxes,167,1/15/2024,,2024.03.22,250.22,43070.6,EUR,Sea,Delayed,Miami,100,20,7,2,Passed,1,4,COD,Paid,High,0.75,-1788
ORD100773,Nova Supply Co.,Copper Wire,10,2024.03.10,4/15/2024,2024.03.22,199.55,1995.5,USD,Air,Delivered,Chicago,36,5,5,5,Passed,1,4,COD,Paid,Low,0.85,-1503
ORD100774,Prime Logistics,Electronic Components,167,2024.03.10,2024.03.20,1/24/2024,250.22,43070.6,EUR,Sea,Shipped,Los Angeles,36,10,6,5,Failed,1,5,Net 30,Paid,High,1,-1210
ORD100775,Nova Supply Co.,Copper Wire,100,1/15/2024,2024.03.20,26/02/2024,250.22,43070.6,EUR,Road,In Transit,Los Angeles,0,5,7,5,Passed,1,3,COD,Paid,Low,0.85,-1788
ORD100776,Nova Supply Co.,Rubber Tires,10,2024.03.10,,2024.03.22,115.78,1157.8,USD,Rail,Delayed,Houston,50,10,3,2,Failed,1,4,Net 30,Paid,Medium,0.86,-1503
ORD100777,Prime Logistics,Steel Rods,200,2024.03.10,2024.03.20,4/18/2024,361.54,72308,EUR,Road,shipped,Houston,36,5,7,2,Failed,1,5,Net 60,Unpaid,Medium,0.86,-1503
ORD100778,Global Supplies Inc.,Electronic Components,10,1/15/2024,25/02/2024,1/24/2024,250.22,43070.6,USD,Air,Delayed,New York,36,5,6,0,Passed,1,3,COD,Unpaid,High,1,-1503
ORD100779,Sunrise Traders,Rubber Tires,50,1/15/2024,4/15/2024,1/24/2024,321.11,16055.5,EUR,Road,Pending,Chicago,100,5,6,2,Passed,1,5,COD,Paid,High,0.75,-1210
ORD100780,Blue Ocean Ltd.,Rubber Tires,50,1/15/2024,25/02/2024,1/24/2024,250.22,43070.6,USD,Road,shipped,Chicago,0,10,3,2,Passed,1,2,COD,Paid,Medium,1,-1503
ORD100781,Sunrise Traders,Copper Wire,10,4/5/2024,2024.03.20,4/18/2024,250.22,43070.6,EUR,Road,Pending,Chicago,36,10,7,0,Passed,1,4,COD,Paid,Low,0.86,-1210
ORD100782,Nova Supply Co.,Packaging Boxes,167,2024.03.10,25/02/2024,4/18/2024,250.22,43070.6,EUR,Air,shipped,New York,20,10,7,1,Passed,2,1,Net 60,Unpaid,High,1,-1503
ORD100783,Acme Corp.,Rubber Tires,100,15/02/2024,2024.03.20,1/24/2024,173.83,17383,EUR,Road,In Transit,Los Angeles,10,5,6,5,Failed,1,1,COD,Paid,High,1,-1210
